step,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77
step_33_q_20,0.000705718994140625,0.82421875,0.0029754638671875,0.00262451171875,0.0029754638671875,0.036376953125,0.00180816650390625,0.002044677734375,8.64267349243164e-06,2.0384788513183594e-05,1.2576580047607422e-05,0.0021820068359375,0.01708984375,1.0251998901367188e-05,0.052734375,0.00093841552734375,4.410743713378906e-06,0.01611328125,0.00159454345703125,0.00022983551025390625,0.0341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_21,0.000152587890625,0.59375,0.002838134765625,0.00107574462890625,0.009033203125,0.03564453125,0.140625,0.140625,9.834766387939453e-06,0.0025787353515625,0.0002689361572265625,0.000865936279296875,0.007476806640625,9.417533874511719e-06,0.00250244140625,0.05517578125,6.765127182006836e-06,0.000396728515625,0.0008392333984375,0.000408172607421875,0.0011138916015625,0.0035247802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_22,4.738569259643555e-06,0.201171875,0.0001773834228515625,8.535385131835938e-05,0.000102996826171875,6.151199340820312e-05,0.0003414154052734375,0.00060272216796875,4.00543212890625e-05,0.001312255859375,0.0009307861328125,0.00010776519775390625,4.4405460357666016e-06,1.4662742614746094e-05,2.637505531311035e-06,0.0002574920654296875,2.8967857360839844e-05,2.8908252716064453e-06,9.179115295410156e-06,0.0001277923583984375,4.678964614868164e-06,2.0265579223632812e-05,0.79296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_23,0.0004138946533203125,0.9296875,0.0034637451171875,0.00153350830078125,5.5789947509765625e-05,0.001312255859375,0.00011491775512695312,0.0020904541015625,6.866455078125e-05,0.00238037109375,0.00112152099609375,0.01171875,0.00119781494140625,8.106231689453125e-06,0.0150146484375,0.002777099609375,4.100799560546875e-05,0.008056640625,0.006256103515625,0.00238037109375,0.0009918212890625,5.245208740234375e-05,2.0563602447509766e-06,0.00970458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_24,0.000705718994140625,0.90234375,0.001800537109375,0.0002899169921875,8.058547973632812e-05,0.0002288818359375,0.0002117156982421875,0.00445556640625,4.9591064453125e-05,0.044921875,0.029052734375,0.00860595703125,8.296966552734375e-05,2.7120113372802734e-06,0.00018405914306640625,0.00131988525390625,2.1576881408691406e-05,0.0005340576171875,0.00031280517578125,0.0015869140625,1.2218952178955078e-05,1.2814998626708984e-05,1.424551010131836e-05,0.000152587890625,0.0013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_25,0.00058746337890625,0.90625,0.0016937255859375,0.000377655029296875,0.0002155303955078125,8.726119995117188e-05,2.9206275939941406e-05,0.00017833709716796875,5.53131103515625e-05,0.0078125,0.02734375,0.037353515625,0.00034332275390625,2.7567148208618164e-06,0.00014781951904296875,0.0002689361572265625,3.409385681152344e-05,0.0014495849609375,0.000728607177734375,0.01068115234375,0.00010156631469726562,7.808208465576172e-06,5.435943603515625e-05,0.00011348724365234375,0.0001430511474609375,0.00445556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_26,5.221366882324219e-05,0.85546875,0.0283203125,0.026611328125,0.0003986358642578125,0.007171630859375,7.534027099609375e-05,0.00015354156494140625,0.000560760498046875,0.00020599365234375,0.000423431396484375,0.0086669921875,0.00145721435546875,0.00019359588623046875,0.026611328125,6.532669067382812e-05,0.00024127960205078125,0.000614166259765625,0.00081634521484375,0.00408935546875,0.000560760498046875,1.1205673217773438e-05,4.202127456665039e-06,0.00017642974853515625,9.715557098388672e-06,5.632638931274414e-06,0.038818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_27,0.00714111328125,0.80078125,0.007598876953125,0.00174713134765625,0.004608154296875,0.00090789794921875,3.266334533691406e-05,1.6570091247558594e-05,1.621246337890625e-05,0.0003604888916015625,0.00506591796875,0.130859375,0.0028839111328125,2.9355287551879883e-06,0.000240325927734375,8.296966552734375e-05,9.059906005859375e-06,0.0002803802490234375,0.0012359619140625,0.01611328125,0.000621795654296875,2.5153160095214844e-05,8.058547973632812e-05,2.9325485229492188e-05,7.68899917602539e-06,9.5367431640625e-05,0.00087738037109375,0.0206298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_28,0.0002994537353515625,0.83984375,0.000789642333984375,0.00052642822265625,0.0306396484375,0.0306396484375,0.03466796875,0.02099609375,3.075599670410156e-05,9.72747802734375e-05,3.933906555175781e-05,0.00098419189453125,0.009033203125,4.601478576660156e-05,0.0013427734375,0.00726318359375,2.1576881408691406e-05,0.00054168701171875,0.00049591064453125,0.0010833740234375,0.00750732421875,0.0037689208984375,5.221366882324219e-05,0.0005950927734375,0.0002193450927734375,4.458427429199219e-05,0.000579833984375,4.673004150390625e-05,0.007049560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_29,2.574920654296875e-05,0.80859375,0.000591278076171875,0.00067138671875,0.0019989013671875,0.009521484375,0.054931640625,0.0849609375,3.528594970703125e-05,0.004791259765625,0.00113677978515625,0.00165557861328125,0.002655029296875,1.1861324310302734e-05,0.0004596710205078125,0.0184326171875,1.2218952178955078e-05,0.00018024444580078125,0.00026702880859375,0.0003643035888671875,0.000629425048828125,0.000888824462890625,0.0029144287109375,0.000629425048828125,0.00055694580078125,0.0006103515625,0.000274658203125,5.626678466796875e-05,0.0004596710205078125,0.0030975341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_30,0.000152587890625,0.85546875,0.00193023681640625,0.00057220458984375,0.000537872314453125,0.0019989013671875,0.0142822265625,0.04541015625,0.00011682510375976562,0.021484375,0.0016021728515625,0.000667572021484375,0.000637054443359375,4.863739013671875e-05,0.00061798095703125,0.01385498046875,8.7738037109375e-05,0.0003509521484375,0.000438690185546875,0.000274658203125,0.000179290771484375,0.0004253387451171875,0.0009002685546875,0.000766754150390625,0.000858306884765625,0.0011749267578125,0.000560760498046875,0.00017452239990234375,9.393692016601562e-05,0.000732421875,0.033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_31,0.00013637542724609375,0.9140625,0.00091552734375,0.000125885009765625,3.6716461181640625e-05,0.000736236572265625,0.00029754638671875,0.006561279296875,4.76837158203125e-05,0.0244140625,0.01080322265625,0.01226806640625,0.0004329681396484375,2.16066837310791e-06,0.000946044921875,0.0101318359375,2.1576881408691406e-05,0.000782012939453125,0.002655029296875,0.001556396484375,4.3392181396484375e-05,1.5020370483398438e-05,7.772445678710938e-05,0.001556396484375,0.00160980224609375,0.005615234375,0.000782012939453125,0.0002384185791015625,6.67572021484375e-06,4.76837158203125e-05,0.001007080078125,0.002197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_32,0.0008697509765625,0.48046875,0.0020904541015625,0.000274658203125,4.1484832763671875e-05,0.000213623046875,0.000110626220703125,0.005340576171875,7.867813110351562e-05,0.212890625,0.2001953125,0.06494140625,6.29425048828125e-05,2.3692846298217773e-06,0.000156402587890625,0.0010223388671875,4.3392181396484375e-05,0.0009002685546875,0.0010528564453125,0.00799560546875,3.170967102050781e-05,6.22868537902832e-06,8.916854858398438e-05,0.000274658203125,0.0020904541015625,0.01361083984375,0.0003528594970703125,0.00152587890625,3.993511199951172e-06,7.12275505065918e-06,0.0002498626708984375,0.0002498626708984375,0.0023651123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_33,0.0021820068359375,0.443359375,0.00372314453125,0.00030517578125,7.009506225585938e-05,0.0002460479736328125,8.761882781982422e-06,9.441375732421875e-05,3.600120544433594e-05,0.01519775390625,0.11962890625,0.32421875,0.000457763671875,9.052455425262451e-07,0.0003452301025390625,0.0005340576171875,1.4722347259521484e-05,0.0023956298828125,0.00408935546875,0.0301513671875,9.775161743164062e-05,6.556510925292969e-06,5.3882598876953125e-05,0.0002460479736328125,0.0004177093505859375,0.0089111328125,0.0006866455078125,0.0089111328125,1.9788742065429688e-05,8.881092071533203e-06,3.4332275390625e-05,0.00018787384033203125,0.000885009765625,0.0322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_34,6.198883056640625e-06,0.345703125,0.00010251998901367188,0.00010585784912109375,0.00010585784912109375,9.5367431640625e-06,2.9802322387695312e-06,3.427267074584961e-06,7.569789886474609e-06,3.981590270996094e-05,0.0002040863037109375,0.0002918243408203125,1.735985279083252e-06,2.250075340270996e-06,9.08970832824707e-07,2.473592758178711e-06,5.245208740234375e-06,6.183981895446777e-07,4.410743713378906e-06,0.000335693359375,2.9355287551879883e-06,8.381903171539307e-07,0.08203125,1.5925616025924683e-07,6.48200511932373e-07,2.2798776626586914e-06,1.0192394256591797e-05,5.745887756347656e-05,5.602836608886719e-06,1.6808509826660156e-05,1.1742115020751953e-05,7.227063179016113e-07,4.589557647705078e-06,7.152557373046875e-06,0.5703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_35,0.0014495849609375,0.93359375,0.001983642578125,0.0004024505615234375,0.0023193359375,0.00086212158203125,3.981590270996094e-05,2.0265579223632812e-05,2.5153160095214844e-05,6.246566772460938e-05,0.000507354736328125,0.01373291015625,0.003936767578125,1.0967254638671875e-05,0.000812530517578125,0.00010919570922851562,2.4557113647460938e-05,0.000461578369140625,0.0027923583984375,0.006103515625,0.00067138671875,3.6716461181640625e-05,0.000232696533203125,0.00012063980102539062,6.854534149169922e-06,7.05718994140625e-05,0.002044677734375,0.0064697265625,0.00022220611572265625,0.0001621246337890625,0.0003223419189453125,2.2530555725097656e-05,4.9591064453125e-05,0.00014400482177734375,0.000568389892578125,0.0206298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_36,7.2479248046875e-05,0.72265625,0.0028533935546875,0.00189971923828125,0.043212890625,0.049072265625,0.076171875,0.03369140625,3.4809112548828125e-05,0.0003509521484375,6.723403930664062e-05,0.00157928466796875,0.021728515625,3.170967102050781e-05,0.0029449462890625,0.01239013671875,1.3232231140136719e-05,0.000637054443359375,0.00037384033203125,0.000843048095703125,0.00909423828125,0.00799560546875,4.076957702636719e-05,0.000843048095703125,0.00020694732666015625,4.6253204345703125e-05,0.0003204345703125,4.76837158203125e-05,0.0030364990234375,0.000926971435546875,0.0042724609375,0.000598907470703125,0.000110626220703125,9.1552734375e-05,2.0265579223632812e-06,0.000110626220703125,0.0035552978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_37,9.5367431640625e-07,0.1142578125,7.62939453125e-05,0.00012969970703125,4.410743713378906e-05,4.1484832763671875e-05,0.00010728836059570312,0.00018310546875,2.3603439331054688e-05,0.000156402587890625,5.5789947509765625e-05,1.7523765563964844e-05,3.591179847717285e-06,1.3649463653564453e-05,3.1441450119018555e-06,6.723403930664062e-05,1.9311904907226562e-05,1.8700957298278809e-06,3.471970558166504e-06,3.552436828613281e-05,4.5299530029296875e-06,1.7881393432617188e-05,0.375,2.115964889526367e-06,1.2934207916259766e-05,1.1980533599853516e-05,8.463859558105469e-06,6.0498714447021484e-06,1.0132789611816406e-05,0.00016689300537109375,0.0004673004150390625,2.086162567138672e-05,8.0108642578125e-05,2.014636993408203e-05,0.057373046875,1.2755393981933594e-05,1.1682510375976562e-05,0.451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_38,0.00017547607421875,0.65234375,0.004119873046875,0.00189208984375,0.00118255615234375,0.00701904296875,0.0216064453125,0.12060546875,0.0004024505615234375,0.053466796875,0.005645751953125,0.007720947265625,0.0024261474609375,6.151199340820312e-05,0.0008392333984375,0.030517578125,0.00016021728515625,0.00069427490234375,0.0012969970703125,0.00848388671875,0.001617431640625,0.000789642333984375,0.0018310546875,0.0026702880859375,0.0035247802734375,0.004547119140625,0.000865936279296875,0.0004425048828125,0.0004024505615234375,0.001220703125,0.029541015625,0.003997802734375,0.01123046875,0.0081787109375,0.000152587890625,0.00107574462890625,0.00022220611572265625,0.00098419189453125,0.006195068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_39,0.00010824203491210938,0.90625,0.00136566162109375,0.000705718994140625,0.0001068115234375,0.00128173828125,0.00023651123046875,0.0025482177734375,0.00012111663818359375,0.00628662109375,0.00714111328125,0.022705078125,0.00093841552734375,1.1026859283447266e-05,0.00592041015625,0.00174713134765625,7.581710815429688e-05,0.00131988525390625,0.0078125,0.00421142578125,0.0004425048828125,3.695487976074219e-05,2.6941299438476562e-05,0.003814697265625,0.000644683837890625,0.0010986328125,0.00811767578125,0.001495361328125,2.9921531677246094e-05,4.38690185546875e-05,0.000644683837890625,0.000728607177734375,0.0004558563232421875,0.001861572265625,2.3126602172851562e-05,0.002471923828125,1.9550323486328125e-05,1.1682510375976562e-05,0.0004711151123046875,0.006500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_40,8.66129994392395e-08,0.005401611328125,3.904104232788086e-06,2.473592758178711e-06,5.140900611877441e-07,2.682209014892578e-07,3.9301812648773193e-07,1.6242265701293945e-06,1.1622905731201172e-06,4.673004150390625e-05,0.0001087188720703125,1.341104507446289e-05,3.91155481338501e-08,1.5273690223693848e-07,3.14321368932724e-08,1.1101365089416504e-06,8.642673492431641e-07,3.702007234096527e-08,3.4831464290618896e-07,1.2218952178955078e-05,4.237517714500427e-08,9.220093488693237e-08,0.06591796875,4.1676685214042664e-08,1.2665987014770508e-06,2.637505531311035e-06,2.086162567138672e-07,9.47713851928711e-06,2.207234501838684e-07,1.6987323760986328e-06,4.857778549194336e-06,5.736947059631348e-07,9.953975677490234e-06,9.655952453613281e-06,0.2158203125,4.76837158203125e-06,2.812594175338745e-07,0.048095703125,8.903443813323975e-07,1.2814998626708984e-06,0.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_41,0.000530242919921875,0.91796875,0.0025787353515625,0.00148773193359375,0.0003566741943359375,0.0009613037109375,7.390975952148438e-05,0.0001125335693359375,0.0004444122314453125,0.0010223388671875,0.0035247802734375,0.0130615234375,0.0019683837890625,0.00011110305786132812,0.0019683837890625,0.0002956390380859375,0.000377655029296875,0.0022735595703125,0.003997802734375,0.00897216796875,0.00156402587890625,6.866455078125e-05,0.000301361083984375,0.000507354736328125,0.00014400482177734375,0.0003223419189453125,0.0023040771484375,0.01348876953125,0.000301361083984375,0.00012159347534179688,0.000522613525390625,0.00015544891357421875,0.000507354736328125,0.00125885009765625,0.000583648681640625,0.00677490234375,0.00023365020751953125,0.00019359588623046875,0.000255584716796875,0.00119781494140625,0.000621795654296875,0.0074462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_42,0.00066375732421875,0.96875,0.00150299072265625,0.0005340576171875,0.00030517578125,0.000286102294921875,3.606081008911133e-06,7.539987564086914e-06,4.887580871582031e-05,3.147125244140625e-05,0.0001659393310546875,0.00921630859375,0.0003681182861328125,2.0623207092285156e-05,0.00170135498046875,2.384185791015625e-05,4.38690185546875e-05,0.01141357421875,0.00070953369140625,0.00096893310546875,0.0003681182861328125,7.987022399902344e-06,1.6242265701293945e-06,0.00011920928955078125,3.3527612686157227e-06,1.5735626220703125e-05,0.00102996826171875,0.000244140625,1.0788440704345703e-05,4.857778549194336e-06,5.990266799926758e-06,4.9173831939697266e-06,3.3080577850341797e-06,6.914138793945312e-05,4.291534423828125e-06,0.0003910064697265625,3.2633543014526367e-06,1.125037670135498e-06,2.816319465637207e-06,4.38690185546875e-05,1.780688762664795e-06,0.000179290771484375,0.0025482177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_43,0.00058746337890625,0.66796875,0.0177001953125,0.01385498046875,0.0010986328125,0.01300048828125,5.650520324707031e-05,4.76837158203125e-05,0.000347137451171875,4.124641418457031e-05,8.106231689453125e-05,0.00811767578125,0.004791259765625,0.0002880096435546875,0.123046875,6.628036499023438e-05,0.0002498626708984375,0.0849609375,0.00186920166015625,0.0006256103515625,0.005950927734375,4.696846008300781e-05,5.453824996948242e-06,0.000537872314453125,4.4405460357666016e-06,9.953975677490234e-06,0.006134033203125,1.1682510375976562e-05,5.91278076171875e-05,1.3709068298339844e-05,3.3080577850341797e-06,1.5616416931152344e-05,2.3245811462402344e-06,1.6450881958007812e-05,2.2351741790771484e-06,9.775161743164062e-05,3.504753112792969e-05,7.450580596923828e-06,1.2159347534179688e-05,0.00022029876708984375,2.130866050720215e-06,0.0001659393310546875,0.00099945068359375,0.04833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_44,3.123283386230469e-05,0.91015625,0.0006256103515625,0.0004444122314453125,0.0177001953125,0.01385498046875,0.0189208984375,0.005096435546875,1.239776611328125e-05,7.724761962890625e-05,2.2530555725097656e-05,0.0002956390380859375,0.00396728515625,1.3232231140136719e-05,0.00048828125,0.009521484375,6.5267086029052734e-06,0.0001583099365234375,0.00016307830810546875,0.000324249267578125,0.0021209716796875,0.00360107421875,0.00011968612670898438,0.0002231597900390625,4.673004150390625e-05,6.4849853515625e-05,0.0003681182861328125,1.1324882507324219e-05,0.0017547607421875,0.00154876708984375,0.002716064453125,0.0003452301025390625,7.009506225585938e-05,0.00010251998901367188,2.1457672119140625e-06,2.014636993408203e-05,0.00075531005859375,0.0001277923583984375,0.00116729736328125,0.000392913818359375,1.430511474609375e-05,8.7738037109375e-05,2.2530555725097656e-05,0.00016307830810546875,0.0018157958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_33_q_45,8.521601557731628e-08,0.03759765625,1.6450881958007812e-05,1.990795135498047e-05,1.6450881958007812e-05,2.6702880859375e-05,0.00019168853759765625,0.0003814697265625,7.927417755126953e-06,0.0002536773681640625,9.965896606445312e-05,1.704692840576172e-05,1.259148120880127e-06,3.3974647521972656e-06,2.086162567138672e-06,3.600120544433594e-05,4.678964614868164e-06,3.6135315895080566e-07,1.0058283805847168e-06,1.3053417205810547e-05,1.8998980522155762e-06,6.318092346191406e-06,0.2041015625,6.221234798431396e-07,8.940696716308594e-06,4.9173831939697266e-06,2.4884939193725586e-06,3.680586814880371e-06,7.361173629760742e-06,6.198883056640625e-05,0.00029754638671875,9.238719940185547e-06,4.1484832763671875e-05,6.9141387939453125e-06,0.03759765625,2.1457672119140625e-06,1.0669231414794922e-05,0.1796875,7.05718994140625e-05,1.049041748046875e-05,0.3359375,1.0132789611816406e-05,3.818422555923462e-07,2.1792948246002197e-07,6.556510925292969e-06,0.2041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
