query_token,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34,token_35,token_36,token_37,token_38,token_39,token_40,token_41,token_42,token_43,token_44,token_45,token_46,token_47,token_48,token_49,token_50,token_51,token_52,token_53,token_54,token_55,token_56,token_57,token_58,token_59,token_60,token_61,token_62,token_63,token_64,token_65,token_66,token_67,token_68,token_69,token_70,token_71,token_72,token_73,token_74,token_75,token_76,token_77
token_56,0.0052490234375,0.0179443359375,0.0205078125,0.00543212890625,0.016357421875,0.01397705078125,0.01397705078125,0.023193359375,0.03173828125,0.03125,0.029296875,0.02001953125,0.02099609375,0.00714111328125,0.01251220703125,0.017333984375,0.01544189453125,0.0240478515625,0.01611328125,0.03076171875,0.0106201171875,0.00885009765625,0.01251220703125,0.01141357421875,0.016357421875,0.014404296875,0.0128173828125,0.020263671875,0.01177978515625,0.00958251953125,0.00982666015625,0.006317138671875,0.046875,0.01214599609375,0.0142822265625,0.0186767578125,0.009033203125,0.01483154296875,0.0028228759765625,0.01123046875,0.027587890625,0.0145263671875,0.0169677734375,0.01055908203125,0.0111083984375,0.00750732421875,0.03076171875,0.0123291015625,0.0126953125,0.01220703125,0.02880859375,0.01385498046875,0.01507568359375,0.0111083984375,0.06201171875,0.035400390625,0.0302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_57,0.006134033203125,0.0128173828125,0.022705078125,0.004547119140625,0.01708984375,0.012939453125,0.0126953125,0.0206298828125,0.025634765625,0.033935546875,0.0361328125,0.0252685546875,0.0223388671875,0.007293701171875,0.01043701171875,0.01708984375,0.01239013671875,0.0252685546875,0.0181884765625,0.036865234375,0.0106201171875,0.0086669921875,0.01068115234375,0.01177978515625,0.0147705078125,0.01416015625,0.01385498046875,0.0245361328125,0.01123046875,0.00836181640625,0.00811767578125,0.0052490234375,0.039794921875,0.0103759765625,0.0146484375,0.0216064453125,0.008544921875,0.01324462890625,0.002227783203125,0.009521484375,0.0234375,0.01251220703125,0.01953125,0.01165771484375,0.010986328125,0.00677490234375,0.024169921875,0.0111083984375,0.0111083984375,0.01141357421875,0.033935546875,0.01708984375,0.0146484375,0.0101318359375,0.056884765625,0.033447265625,0.0234375,0.0252685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_58,0.0191650390625,0.053955078125,0.0859375,0.013916015625,0.01556396484375,0.0145263671875,0.0106201171875,0.0140380859375,0.0159912109375,0.0274658203125,0.036376953125,0.03759765625,0.0274658203125,0.006744384765625,0.0111083984375,0.01129150390625,0.007598876953125,0.0262451171875,0.0196533203125,0.050537109375,0.00830078125,0.00579833984375,0.007476806640625,0.008056640625,0.007568359375,0.0084228515625,0.01348876953125,0.0262451171875,0.00775146484375,0.005889892578125,0.0078125,0.003570556640625,0.019775390625,0.006439208984375,0.00860595703125,0.02197265625,0.006011962890625,0.00799560546875,0.001922607421875,0.0069580078125,0.01165771484375,0.00811767578125,0.01544189453125,0.010498046875,0.007110595703125,0.004638671875,0.0189208984375,0.006988525390625,0.0054931640625,0.007049560546875,0.03759765625,0.021484375,0.01239013671875,0.007171630859375,0.052978515625,0.021240234375,0.0126953125,0.014404296875,0.0274658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_59,0.0242919921875,0.11572265625,0.5625,0.0947265625,0.0035552978515625,0.00531005859375,0.004150390625,0.0030364990234375,0.0036468505859375,0.007293701171875,0.01361083984375,0.01556396484375,0.00665283203125,0.00162506103515625,0.002685546875,0.0014190673828125,0.0013427734375,0.005279541015625,0.005645751953125,0.0242919921875,0.0012664794921875,0.0005340576171875,0.00142669677734375,0.0009918212890625,0.00057220458984375,0.00103759765625,0.0034637451171875,0.0087890625,0.000743865966796875,0.00054168701171875,0.001922607421875,0.000560760498046875,0.001556396484375,0.0007171630859375,0.00079345703125,0.004547119140625,0.000782012939453125,0.00089263916015625,0.0004596710205078125,0.00128936767578125,0.00112152099609375,0.001495361328125,0.00176239013671875,0.0024261474609375,0.00075531005859375,0.000484466552734375,0.00457763671875,0.000934600830078125,0.0004558563232421875,0.00102996826171875,0.00848388671875,0.007659912109375,0.0025482177734375,0.0009918212890625,0.0101318359375,0.0032806396484375,0.0020294189453125,0.00176239013671875,0.004730224609375,0.0089111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_60,0.030029296875,0.08740234375,0.38671875,0.05078125,0.0081787109375,0.0135498046875,0.0067138671875,0.007171630859375,0.008056640625,0.01031494140625,0.01385498046875,0.0223388671875,0.01373291015625,0.004150390625,0.007232666015625,0.00433349609375,0.0036773681640625,0.01116943359375,0.00775146484375,0.0277099609375,0.004974365234375,0.002471923828125,0.0052490234375,0.00408935546875,0.0019989013671875,0.0025787353515625,0.005523681640625,0.01202392578125,0.0034332275390625,0.0026702880859375,0.00506591796875,0.0016632080078125,0.00457763671875,0.00164031982421875,0.002044677734375,0.00616455078125,0.0035400390625,0.00445556640625,0.00102996826171875,0.0030364990234375,0.0032958984375,0.0030670166015625,0.0035858154296875,0.0035552978515625,0.0030670166015625,0.00186920166015625,0.0142822265625,0.0031280517578125,0.00153350830078125,0.002044677734375,0.01007080078125,0.0093994140625,0.0076904296875,0.0034027099609375,0.042724609375,0.00897216796875,0.005218505859375,0.0045166015625,0.00762939453125,0.01202392578125,0.046142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_61,0.01348876953125,0.036865234375,0.08740234375,0.015625,0.015625,0.020263671875,0.0113525390625,0.019775390625,0.0177001953125,0.0177001953125,0.019287109375,0.0234375,0.0274658203125,0.009033203125,0.015869140625,0.0164794921875,0.0087890625,0.027099609375,0.010498046875,0.0242919921875,0.01446533203125,0.0093994140625,0.01226806640625,0.01275634765625,0.0101318359375,0.0079345703125,0.0074462890625,0.0172119140625,0.01129150390625,0.01025390625,0.01287841796875,0.007049560546875,0.0191650390625,0.00653076171875,0.00506591796875,0.00860595703125,0.0096435546875,0.01318359375,0.003082275390625,0.0101318359375,0.0111083984375,0.005950927734375,0.007659912109375,0.004669189453125,0.0081787109375,0.005950927734375,0.024658203125,0.00872802734375,0.004974365234375,0.005035400390625,0.01220703125,0.01171875,0.01434326171875,0.00860595703125,0.0712890625,0.0230712890625,0.012451171875,0.00994873046875,0.0125732421875,0.01318359375,0.06494140625,0.01220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_62,0.02197265625,0.06103515625,0.166015625,0.016845703125,0.0120849609375,0.020263671875,0.00933837890625,0.01336669921875,0.0130615234375,0.01470947265625,0.0191650390625,0.0301513671875,0.0260009765625,0.005767822265625,0.01416015625,0.008056640625,0.006195068359375,0.0216064453125,0.01556396484375,0.03173828125,0.00762939453125,0.003814697265625,0.007720947265625,0.0069580078125,0.0037384033203125,0.004638671875,0.00933837890625,0.01495361328125,0.004974365234375,0.003662109375,0.0079345703125,0.0030059814453125,0.0086669921875,0.00341796875,0.003204345703125,0.00970458984375,0.00439453125,0.0057373046875,0.00165557861328125,0.0059814453125,0.005889892578125,0.005218505859375,0.0069580078125,0.0050048828125,0.00390625,0.002685546875,0.025390625,0.005401611328125,0.00274658203125,0.0033416748046875,0.0130615234375,0.01116943359375,0.01092529296875,0.005126953125,0.07958984375,0.0189208984375,0.009521484375,0.00909423828125,0.0166015625,0.0184326171875,0.057373046875,0.0113525390625,0.024658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_63,0.0030059814453125,0.0076904296875,0.02001953125,0.007568359375,0.01904296875,0.017578125,0.01043701171875,0.0244140625,0.0206298828125,0.0194091796875,0.02197265625,0.0240478515625,0.025634765625,0.00701904296875,0.01068115234375,0.0208740234375,0.00958251953125,0.029052734375,0.01458740234375,0.022216796875,0.01708984375,0.0101318359375,0.0120849609375,0.017333984375,0.0179443359375,0.0133056640625,0.0108642578125,0.0184326171875,0.0133056640625,0.0089111328125,0.01043701171875,0.0098876953125,0.032470703125,0.0113525390625,0.0078125,0.01287841796875,0.0101318359375,0.01251220703125,0.003173828125,0.01373291015625,0.016845703125,0.0076904296875,0.00982666015625,0.00628662109375,0.00909423828125,0.005767822265625,0.02197265625,0.01104736328125,0.00811767578125,0.007568359375,0.0166015625,0.0098876953125,0.01251220703125,0.007110595703125,0.05419921875,0.0260009765625,0.014404296875,0.01416015625,0.0162353515625,0.01531982421875,0.048583984375,0.0133056640625,0.022216796875,0.0260009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_64,0.0033111572265625,0.010009765625,0.0179443359375,0.005340576171875,0.018798828125,0.01611328125,0.01080322265625,0.0206298828125,0.021728515625,0.0213623046875,0.025390625,0.0238037109375,0.0264892578125,0.00634765625,0.01055908203125,0.0181884765625,0.01031494140625,0.032958984375,0.016845703125,0.024169921875,0.01611328125,0.0096435546875,0.01080322265625,0.01409912109375,0.0181884765625,0.0146484375,0.01190185546875,0.019775390625,0.0137939453125,0.00860595703125,0.00885009765625,0.00830078125,0.037353515625,0.01251220703125,0.010009765625,0.0137939453125,0.00885009765625,0.01123046875,0.0030059814453125,0.01177978515625,0.018798828125,0.00872802734375,0.01116943359375,0.007080078125,0.00897216796875,0.00543212890625,0.016845703125,0.00872802734375,0.009033203125,0.0081787109375,0.015869140625,0.009033203125,0.010986328125,0.006866455078125,0.039794921875,0.024169921875,0.016357421875,0.016845703125,0.018798828125,0.0146484375,0.04443359375,0.01409912109375,0.0194091796875,0.02734375,0.0135498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_65,0.04541015625,0.091796875,0.2421875,0.04345703125,0.0091552734375,0.01116943359375,0.006317138671875,0.00811767578125,0.00848388671875,0.0145263671875,0.0224609375,0.0294189453125,0.01806640625,0.004119873046875,0.00665283203125,0.005950927734375,0.003997802734375,0.0189208984375,0.0130615234375,0.034423828125,0.005615234375,0.002593994140625,0.004180908203125,0.00506591796875,0.0030517578125,0.0040283203125,0.0078125,0.017822265625,0.0035247802734375,0.0026092529296875,0.00531005859375,0.0023345947265625,0.006561279296875,0.0032501220703125,0.003082275390625,0.01025390625,0.0029144287109375,0.0033416748046875,0.0012969970703125,0.004119873046875,0.0042724609375,0.00408935546875,0.005706787109375,0.0052490234375,0.0028076171875,0.00183868408203125,0.00970458984375,0.0034942626953125,0.001983642578125,0.00311279296875,0.0137939453125,0.01336669921875,0.006805419921875,0.003173828125,0.03173828125,0.010498046875,0.005767822265625,0.00640869140625,0.01226806640625,0.0164794921875,0.0242919921875,0.006866455078125,0.0113525390625,0.0086669921875,0.003753662109375,0.046142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_66,0.036376953125,0.08447265625,0.203125,0.046875,0.0081787109375,0.0111083984375,0.00604248046875,0.0074462890625,0.00897216796875,0.014404296875,0.0233154296875,0.0341796875,0.0164794921875,0.00396728515625,0.00732421875,0.005218505859375,0.003997802734375,0.0191650390625,0.0133056640625,0.047607421875,0.005035400390625,0.002471923828125,0.00408935546875,0.00445556640625,0.003082275390625,0.00408935546875,0.008544921875,0.018310546875,0.0033416748046875,0.0024566650390625,0.004669189453125,0.0020599365234375,0.0072021484375,0.0028839111328125,0.0034027099609375,0.0108642578125,0.0028533935546875,0.003326416015625,0.0012054443359375,0.0036773681640625,0.004547119140625,0.004150390625,0.00579833984375,0.00555419921875,0.002716064453125,0.0017547607421875,0.00921630859375,0.00311279296875,0.00188446044921875,0.0029754638671875,0.0196533203125,0.0118408203125,0.0059814453125,0.002960205078125,0.027099609375,0.00970458984375,0.006103515625,0.006439208984375,0.01251220703125,0.0220947265625,0.0306396484375,0.006317138671875,0.0126953125,0.00823974609375,0.003814697265625,0.05126953125,0.0208740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_67,0.0257568359375,0.162109375,0.2470703125,0.08251953125,0.006134033203125,0.007598876953125,0.0048828125,0.004730224609375,0.00634765625,0.0113525390625,0.0184326171875,0.0247802734375,0.01116943359375,0.0028839111328125,0.00445556640625,0.0028076171875,0.002838134765625,0.01202392578125,0.00823974609375,0.03955078125,0.0027313232421875,0.00135040283203125,0.0029296875,0.0020751953125,0.00138092041015625,0.002227783203125,0.005523681640625,0.01458740234375,0.00191497802734375,0.00142669677734375,0.003448486328125,0.00103759765625,0.00384521484375,0.00140380859375,0.0021514892578125,0.007415771484375,0.00173187255859375,0.002105712890625,0.0006866455078125,0.001983642578125,0.0026397705078125,0.0028076171875,0.0035858154296875,0.004241943359375,0.001678466796875,0.00109100341796875,0.00677490234375,0.00167083740234375,0.0011138916015625,0.001922607421875,0.01129150390625,0.0098876953125,0.004241943359375,0.0020751953125,0.019287109375,0.005615234375,0.004425048828125,0.004058837890625,0.0084228515625,0.01434326171875,0.0206298828125,0.00445556640625,0.00848388671875,0.00439453125,0.0022735595703125,0.032958984375,0.01416015625,0.05419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_68,0.029296875,0.0634765625,0.142578125,0.2236328125,0.006805419921875,0.006317138671875,0.0021820068359375,0.003936767578125,0.003021240234375,0.0026397705078125,0.0035552978515625,0.01220703125,0.0042724609375,0.0020904541015625,0.0035247802734375,0.0028533935546875,0.002288818359375,0.012939453125,0.00183868408203125,0.004119873046875,0.00787353515625,0.002655029296875,0.0018157958984375,0.003662109375,0.005706787109375,0.0026397705078125,0.00173187255859375,0.0026397705078125,0.003265380859375,0.003021240234375,0.002655029296875,0.0040283203125,0.003448486328125,0.004852294921875,0.0016021728515625,0.0021820068359375,0.003753662109375,0.005340576171875,0.00299072265625,0.003753662109375,0.0026397705078125,0.0021514892578125,0.006591796875,0.00113677978515625,0.003204345703125,0.002471923828125,0.00244140625,0.0032806396484375,0.002838134765625,0.0025177001953125,0.011474609375,0.004058837890625,0.004638671875,0.002838134765625,0.00921630859375,0.003662109375,0.0032806396484375,0.00341796875,0.0023956298828125,0.00872802734375,0.0103759765625,0.004180908203125,0.0035247802734375,0.005035400390625,0.004730224609375,0.004150390625,0.0068359375,0.00579833984375,0.26953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_69,0.0031585693359375,0.09521484375,0.0135498046875,0.0031890869140625,0.00010156631469726562,0.0002651214599609375,0.000152587890625,9.059906005859375e-05,0.000293731689453125,0.00026702880859375,0.0003604888916015625,0.000873565673828125,0.000293731689453125,4.506111145019531e-05,0.0003452301025390625,2.002716064453125e-05,9.72747802734375e-05,0.0001010894775390625,0.000301361083984375,0.00537109375,1.5854835510253906e-05,1.2159347534179688e-05,7.486343383789062e-05,1.5139579772949219e-05,9.47713851928711e-06,2.300739288330078e-05,0.00018596649169921875,0.0005035400390625,2.658367156982422e-05,2.574920654296875e-05,0.00012969970703125,1.2934207916259766e-05,5.435943603515625e-05,1.7642974853515625e-05,5.030632019042969e-05,0.0003261566162109375,2.4557113647460938e-05,1.7642974853515625e-05,2.300739288330078e-05,2.3365020751953125e-05,5.1975250244140625e-05,9.393692016601562e-05,2.9087066650390625e-05,0.00015163421630859375,2.205371856689453e-05,2.2292137145996094e-05,0.000278472900390625,3.0994415283203125e-05,1.71661376953125e-05,3.743171691894531e-05,0.000865936279296875,0.00031280517578125,8.153915405273438e-05,3.457069396972656e-05,0.000469207763671875,5.698204040527344e-05,0.00014495849609375,5.269050598144531e-05,0.0001468658447265625,0.000667572021484375,0.000667572021484375,5.698204040527344e-05,0.0004482269287109375,3.0517578125e-05,3.5762786865234375e-05,0.00112152099609375,0.00035858154296875,0.0035247802734375,0.0654296875,0.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_70,0.0162353515625,0.341796875,0.00738525390625,0.0228271484375,0.00012969970703125,0.0004730224609375,0.00010919570922851562,0.0001468658447265625,0.0002651214599609375,0.000156402587890625,0.000202178955078125,0.00103759765625,0.000339508056640625,0.0001010894775390625,0.00096893310546875,5.316734313964844e-05,0.000164031982421875,0.0004119873046875,0.00022411346435546875,0.00189208984375,6.532669067382812e-05,4.482269287109375e-05,0.00010776519775390625,4.220008850097656e-05,3.337860107421875e-05,5.245208740234375e-05,0.000217437744140625,0.00023555755615234375,5.5789947509765625e-05,0.00010442733764648438,0.000202178955078125,6.961822509765625e-05,9.632110595703125e-05,5.6743621826171875e-05,6.818771362304688e-05,0.00022983551025390625,5.245208740234375e-05,5.0067901611328125e-05,0.00010442733764648438,7.152557373046875e-05,8.916854858398438e-05,0.00014019012451171875,0.0001163482666015625,0.0001316070556640625,4.076957702636719e-05,7.772445678710938e-05,0.0002193450927734375,7.867813110351562e-05,6.532669067382812e-05,7.390975952148438e-05,0.0013427734375,0.00023651123046875,0.00012969970703125,9.632110595703125e-05,0.000415802001953125,7.772445678710938e-05,0.00018596649169921875,8.630752563476562e-05,0.00013828277587890625,0.0009002685546875,0.000652313232421875,0.00012969970703125,0.0004425048828125,5.936622619628906e-05,8.0108642578125e-05,0.0006103515625,0.0005035400390625,0.00141143798828125,0.3515625,0.0810546875,0.1611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_71,0.000629425048828125,0.020263671875,0.005035400390625,0.00830078125,0.00011587142944335938,0.00023365020751953125,0.00018405914306640625,0.00010967254638671875,0.0002117156982421875,0.0002918243408203125,0.0003662109375,0.000347137451171875,0.0002002716064453125,0.0001468658447265625,0.000240325927734375,5.1021575927734375e-05,0.00014781951904296875,0.00010824203491210938,0.00013256072998046875,0.0010833740234375,3.62396240234375e-05,4.029273986816406e-05,0.000110626220703125,3.910064697265625e-05,2.0265579223632812e-05,5.030632019042969e-05,0.0001468658447265625,0.0003032684326171875,4.7206878662109375e-05,6.818771362304688e-05,0.000286102294921875,5.698204040527344e-05,5.435943603515625e-05,4.7206878662109375e-05,6.389617919921875e-05,0.00020503997802734375,6.0558319091796875e-05,5.602836608886719e-05,0.00011396408081054688,0.00010061264038085938,6.818771362304688e-05,0.0001773834228515625,7.915496826171875e-05,0.00019741058349609375,7.200241088867188e-05,0.00010538101196289062,0.00034332275390625,9.1552734375e-05,4.363059997558594e-05,0.00011491775512695312,0.0003814697265625,0.000453948974609375,0.00017261505126953125,0.00016307830810546875,0.000278472900390625,0.0001373291015625,0.0002155303955078125,0.000125885009765625,0.00025177001953125,0.000225067138671875,0.0003070831298828125,0.00013065338134765625,0.0004024505615234375,8.821487426757812e-05,0.00010156631469726562,0.00046539306640625,0.0003147125244140625,0.001007080078125,0.025634765625,0.138671875,0.7734375,0.016845703125,0.0,0.0,0.0,0.0,0.0,0.0
token_72,0.0302734375,0.1513671875,0.006683349609375,0.0194091796875,0.0002574920654296875,0.000560760498046875,0.0002346038818359375,0.0003070831298828125,0.00061798095703125,0.0003643035888671875,0.0004425048828125,0.00099945068359375,0.00061798095703125,0.00018310546875,0.00157928466796875,0.00010585784912109375,0.000392913818359375,0.000492095947265625,0.000316619873046875,0.0033111572265625,0.0001201629638671875,9.059906005859375e-05,0.0002346038818359375,0.00010251998901367188,7.724761962890625e-05,0.00010585784912109375,0.0003070831298828125,0.0004329681396484375,0.0001277923583984375,0.00020694732666015625,0.000392913818359375,0.00014972686767578125,0.000217437744140625,0.0001544952392578125,0.00016117095947265625,0.0004024505615234375,0.00013828277587890625,0.0001239776611328125,0.0002422332763671875,0.00016880035400390625,0.00022411346435546875,0.000377655029296875,0.00019168853759765625,0.0003108978271484375,0.0001316070556640625,0.00022411346435546875,0.00060272216796875,0.0002536773681640625,0.00014209747314453125,0.00019168853759765625,0.001617431640625,0.000522613525390625,0.0002880096435546875,0.00026702880859375,0.000652313232421875,0.00020122528076171875,0.00058746337890625,0.00020694732666015625,0.0003070831298828125,0.00121307373046875,0.000881195068359375,0.0001773834228515625,0.000553131103515625,0.0001316070556640625,0.000278472900390625,0.000965118408203125,0.0004520416259765625,0.0019989013671875,0.15625,0.1943359375,0.1611328125,0.1611328125,0.09033203125,0.0,0.0,0.0,0.0,0.0
token_73,0.0018157958984375,0.10546875,0.005615234375,0.005706787109375,0.004302978515625,0.01165771484375,0.00775146484375,0.005096435546875,0.00469970703125,0.0048828125,0.0059814453125,0.005035400390625,0.00433349609375,0.00665283203125,0.0125732421875,0.0027313232421875,0.0050048828125,0.004974365234375,0.002838134765625,0.0033111572265625,0.002838134765625,0.0016021728515625,0.0032196044921875,0.00185394287109375,0.000804901123046875,0.002166748046875,0.0026397705078125,0.0026397705078125,0.0016632080078125,0.00185394287109375,0.004730224609375,0.002227783203125,0.0020904541015625,0.00145721435546875,0.00150299072265625,0.001556396484375,0.001678466796875,0.00185394287109375,0.00494384765625,0.0026092529296875,0.0027313232421875,0.004913330078125,0.0034942626953125,0.003936767578125,0.00201416015625,0.0029754638671875,0.00787353515625,0.00396728515625,0.0026397705078125,0.0032806396484375,0.0022735595703125,0.00762939453125,0.00628662109375,0.005767822265625,0.003204345703125,0.005218505859375,0.010498046875,0.004974365234375,0.006561279296875,0.0023345947265625,0.003936767578125,0.00897216796875,0.005523681640625,0.003173828125,0.00341796875,0.0037994384765625,0.0101318359375,0.0069580078125,0.0283203125,0.06396484375,0.345703125,0.06201171875,0.103515625,0.002166748046875,0.0,0.0,0.0,0.0
token_74,0.0186767578125,0.05224609375,0.038330078125,0.52734375,0.00018978118896484375,0.00042724609375,3.9577484130859375e-05,0.00011157989501953125,5.078315734863281e-05,5.936622619628906e-05,0.00011348724365234375,0.0023040771484375,9.918212890625e-05,3.266334533691406e-05,0.000141143798828125,3.886222839355469e-05,2.181529998779297e-05,0.0003681182861328125,8.821487426757812e-05,0.0013427734375,0.00011348724365234375,1.6689300537109375e-05,1.728534698486328e-05,5.793571472167969e-05,2.6345252990722656e-05,2.086162567138672e-05,4.839897155761719e-05,0.0001735687255859375,2.086162567138672e-05,1.990795135498047e-05,4.9114227294921875e-05,3.7670135498046875e-05,1.5497207641601562e-05,2.9802322387695312e-05,9.5367431640625e-06,8.392333984375e-05,2.765655517578125e-05,2.288818359375e-05,2.1219253540039062e-05,2.4318695068359375e-05,1.3649463653564453e-05,1.6689300537109375e-05,6.079673767089844e-05,1.811981201171875e-05,1.0013580322265625e-05,8.046627044677734e-06,2.4318695068359375e-05,4.76837158203125e-05,1.3232231140136719e-05,1.8715858459472656e-05,0.0012969970703125,0.00016307830810546875,6.628036499023438e-05,9.417533874511719e-06,0.000514984130859375,2.086162567138672e-05,1.7762184143066406e-05,2.014636993408203e-05,2.8967857360839844e-05,0.0018157958984375,0.000682830810546875,5.6743621826171875e-05,0.0001163482666015625,2.765655517578125e-05,1.5497207641601562e-05,0.00028228759765625,0.000392913818359375,0.00125885009765625,0.283203125,0.0172119140625,0.00213623046875,0.01324462890625,0.0029449462890625,0.0011749267578125,0.02978515625,0.0,0.0,0.0
token_75,0.01007080078125,0.000522613525390625,0.380859375,0.08642578125,0.01324462890625,0.00396728515625,0.0035247802734375,0.0025177001953125,0.00110626220703125,0.005126953125,0.008056640625,0.0228271484375,0.00146484375,0.0012054443359375,0.00051116943359375,0.0036163330078125,0.000720977783203125,0.03369140625,0.004730224609375,0.0018768310546875,0.019287109375,0.0024871826171875,0.00099945068359375,0.0087890625,0.0108642578125,0.005340576171875,0.002777099609375,0.005645751953125,0.0025787353515625,0.00084686279296875,0.00052642822265625,0.00119781494140625,0.002471923828125,0.0037384033203125,0.003021240234375,0.003936767578125,0.0035858154296875,0.005950927734375,0.00080108642578125,0.0013427734375,0.00180816650390625,0.0010528564453125,0.017822265625,0.0016937255859375,0.0024871826171875,0.0005340576171875,0.000446319580078125,0.0022125244140625,0.0028228759765625,0.002197265625,0.006591796875,0.007659912109375,0.0028533935546875,0.000652313232421875,0.0022735595703125,0.00173187255859375,0.0005950927734375,0.0025177001953125,0.00201416015625,0.01220703125,0.004913330078125,0.005462646484375,0.0006866455078125,0.00323486328125,0.001678466796875,0.00156402587890625,0.008056640625,0.0031890869140625,0.00115203857421875,0.000118255615234375,0.00010442733764648438,6.198883056640625e-05,0.000194549560546875,0.0032501220703125,0.2041015625,0.018310546875,0.0,0.0
token_76,0.000919342041015625,0.011962890625,0.000820159912109375,0.00072479248046875,8.20159912109375e-05,0.00019073486328125,0.00013637542724609375,0.0001068115234375,0.00024127960205078125,0.0001373291015625,0.00013637542724609375,0.00015926361083984375,0.000255584716796875,0.0001220703125,0.00038909912109375,5.1975250244140625e-05,0.00022411346435546875,7.677078247070312e-05,0.00014495849609375,0.00069427490234375,3.5762786865234375e-05,4.601478576660156e-05,0.0001392364501953125,4.2438507080078125e-05,2.205371856689453e-05,4.744529724121094e-05,0.00012493133544921875,0.000148773193359375,6.198883056640625e-05,9.012222290039062e-05,0.00019359588623046875,6.389617919921875e-05,6.67572021484375e-05,4.5299530029296875e-05,7.104873657226562e-05,0.00011539459228515625,5.91278076171875e-05,4.887580871582031e-05,9.34600830078125e-05,6.914138793945312e-05,7.963180541992188e-05,0.000179290771484375,3.218650817871094e-05,0.0001506805419921875,6.198883056640625e-05,0.00010204315185546875,0.000385284423828125,9.34600830078125e-05,4.8160552978515625e-05,8.58306884765625e-05,0.0002040863037109375,0.00010919570922851562,0.00012683868408203125,0.0001468658447265625,0.0003070831298828125,0.00011396408081054688,0.0002689361572265625,0.00013256072998046875,0.00020599365234375,0.00012302398681640625,0.000431060791015625,0.00011539459228515625,0.000518798828125,8.869171142578125e-05,9.34600830078125e-05,0.00048828125,0.00019359588623046875,0.00055694580078125,0.0269775390625,0.0230712890625,0.6953125,0.018310546875,0.193359375,0.00054931640625,0.0054931640625,0.00030517578125,0.0115966796875,0.0
